gene,SRR11426824,SRR11426825,SRR11426826,SRR11426821,SRR11426822,SRR11426823
100316904,257,187,202,19,40,33
100329109,37,50,51,15,14,21
100329135,0,0,0,6,11,8
100335030,6,10,12,12,5,12
100337591,0,0,0,0,0,0
100337616,0,0,0,0,1,0
100359394,0,0,0,0,0,0
10036,1554,1454,1476,178,153,151
100379132,0,1,1,2,2,3
100379141,2,2,3,2,1,2
100379174,2,0,0,0,0,0
100379220,0,0,0,1,0,1
100379224,1,5,4,1,1,1
100379249,0,0,2,0,1,2
100379250,0,0,0,0,0,1
100379251,12,17,6,10,10,10
100379345,10,20,12,6,7,8
100379571,15,13,13,6,4,8
100379661,7,3,5,4,0,0
10038,728,720,658,119,101,104
100381270,15,9,10,5,1,4
10039,158,149,189,96,88,86
1004,0,1,2,22,19,25
10040,407,486,380,291,206,217
100419868,0,2,0,1,7,4
10042,1738,1554,1573,262,259,269
100422737,0,0,0,0,0,0
100422823,0,0,0,0,0,0
100422824,0,0,0,0,3,0
100422825,0,0,0,0,0,0
100422826,0,0,0,0,0,0
100422827,0,0,0,0,0,0
100422828,0,0,0,0,0,0
100422829,0,0,0,0,0,0
100422832,0,0,0,0,0,0
100422833,0,0,0,0,0,2
100422835,1,0,0,1,0,0
100422836,0,0,0,0,0,0
100422837,0,0,0,0,0,0
100422839,0,0,0,0,0,0
100422840,0,0,0,0,0,0
100422842,0,0,0,0,0,0
100422845,0,0,0,0,0,0
100422847,0,0,0,0,0,0
100422851,0,0,0,0,0,0
100422853,0,0,0,0,0,0
100422854,0,0,0,0,0,0
100422855,0,0,0,0,0,0
100422856,0,0,0,2,0,0
100422857,0,0,0,0,0,0
100422858,0,0,0,0,0,0
100422859,3,0,0,3,0,0
100422860,1,1,1,2,1,0
100422861,0,1,0,0,1,0
100422863,0,0,0,0,0,0
100422865,0,0,0,0,0,0
100422866,0,0,0,0,0,1
100422867,0,0,0,0,0,0
100422868,0,0,0,0,0,0
100422869,0,0,0,0,0,0
100422871,0,0,0,0,0,0
100422873,0,0,0,0,0,0
100422874,0,0,0,0,1,3
100422875,1,0,1,0,0,0
100422876,0,0,0,0,0,0
100422877,0,0,0,0,0,0
100422879,1,0,1,0,0,0
100422880,0,0,0,0,0,0
100422881,0,1,1,1,1,1
100422882,0,0,0,0,0,0
100422883,0,0,0,0,0,0
100422885,0,0,0,0,0,0
100422886,0,0,0,0,0,0
100422887,0,0,0,0,0,0
100422888,0,0,0,0,0,0
100422889,0,0,0,1,1,0
100422891,0,0,0,0,0,0
100422892,0,0,0,1,0,1
100422893,0,1,0,0,0,0
100422894,0,0,0,0,0,0
100422895,0,0,0,0,0,0
100422896,0,0,0,0,0,0
100422897,0,0,0,0,0,0
100422898,0,0,0,0,0,0
100422899,0,0,0,0,0,0
100422900,0,0,0,0,0,0
100422903,0,0,0,2,0,0
100422904,0,1,0,4,3,2
100422905,0,0,0,0,0,0
100422907,0,0,0,0,0,0
100422908,0,0,2,0,0,0
100422909,0,1,0,0,0,0
100422911,0,0,0,0,0,0
100422912,0,0,0,0,0,0
100422913,36,26,25,5,8,14
100422914,0,0,0,0,0,0
100422915,0,0,0,0,0,0
100422916,0,0,0,0,0,0
100422917,0,0,0,0,0,0
100422918,0,0,0,0,0,0
100422920,0,0,0,0,0,0
100422924,0,0,0,0,0,0
100422925,0,0,0,0,1,0
100422927,0,0,0,0,0,0
100422928,0,0,0,0,0,0
100422929,0,1,0,0,0,0
100422930,0,0,0,0,0,0
100422931,0,0,0,0,0,0
100422932,0,0,0,0,0,0
100422934,0,0,0,7,6,2
100422936,2,1,3,0,0,2
100422937,0,0,1,0,0,0
100422938,0,0,0,0,0,0
100422939,0,0,0,0,0,0
100422940,1,0,1,0,0,0
100422941,0,0,0,0,0,0
100422943,0,0,0,0,0,0
100422944,0,0,0,0,0,0
100422945,0,0,0,0,0,0
100422947,0,0,0,0,0,0
100422948,0,0,0,0,0,0
100422950,0,0,0,0,0,0
100422952,0,0,0,0,0,0
100422953,0,1,0,0,2,2
100422954,0,0,0,0,0,0
100422955,0,0,0,0,0,0
100422957,0,0,0,0,0,0
100422959,0,0,0,0,0,0
100422962,0,0,0,0,0,0
100422963,0,0,0,0,0,0
100422964,0,0,0,0,0,0
100422965,0,0,0,0,0,0
100422966,0,0,0,0,0,0
100422967,0,0,0,0,0,0
100422968,0,0,0,0,0,0
100422969,0,0,0,0,1,0
100422971,0,0,0,0,0,3
100422973,0,0,0,0,0,0
100422974,0,0,0,0,0,0
100422975,0,0,0,0,0,0
100422976,0,0,0,0,0,0
100422977,0,0,0,0,0,0
100422978,0,0,0,0,0,0
100422979,1,6,2,0,0,0
100422980,0,0,0,0,0,0
100422981,0,0,0,0,0,0
100422983,0,0,0,0,0,0
100422984,0,0,0,2,0,0
100422986,0,0,0,0,0,0
100422987,0,0,0,0,0,0
100422988,0,0,0,0,0,0
100422989,0,1,2,0,1,2
100422990,3,1,1,6,3,6
100422991,0,0,0,0,0,0
100422992,0,0,0,0,0,0
100422993,0,0,0,0,0,0
100422994,0,0,0,0,0,0
100422995,0,0,0,1,0,0
100422996,0,0,0,0,0,0
100422997,1,2,1,2,1,2
100422998,0,0,0,0,0,0
100422999,0,0,0,1,0,0
100423001,0,0,0,0,2,0
100423002,0,0,0,0,0,0
100423003,0,0,0,0,0,0
100423004,0,0,0,0,0,0
100423005,0,0,0,0,0,0
100423006,0,0,0,0,0,0
100423009,0,0,0,0,0,0
100423010,0,0,0,0,0,0
100423011,0,0,0,0,0,0
100423012,0,0,0,0,0,0
100423013,0,0,0,0,0,0
100423014,0,0,0,0,0,0
100423015,0,0,0,0,0,0
100423018,0,0,0,0,0,0
100423019,0,0,0,0,0,0
100423020,2,2,2,12,4,2
100423021,0,0,0,0,0,0
100423023,0,0,0,0,0,0
100423025,0,0,0,1,2,1
100423026,0,0,0,0,0,0
100423027,0,0,0,0,0,0
100423028,0,0,0,0,0,0
100423030,0,0,0,0,0,0
100423031,2,1,5,0,0,0
100423032,0,0,0,0,0,0
100423033,0,0,0,0,0,0
100423034,0,0,0,0,0,0
100423035,0,0,0,0,0,0
100423036,0,0,0,0,0,0
100423037,1,0,0,1,0,1
100423039,0,0,0,0,0,0
100423041,0,0,0,0,0,0
100423042,0,0,0,0,0,0
100423043,0,1,0,1,0,0
100423062,0,0,0,0,0,0
10043,405,379,428,67,62,59
100431172,0,0,0,2,0,0
10044,4,4,2,6,3,3
10045,268,239,284,93,81,72
10046,25,39,39,9,4,8
100462953,37,23,41,42,47,45
100462977,33,21,24,43,33,49
100462981,28,22,17,65,64,64
100462983,5,3,3,10,4,7
100463285,2,4,2,10,15,10
100463289,1,0,1,1,4,3
100463482,0,0,0,0,0,0
100463486,43,29,26,110,100,66
100463488,13,7,5,20,24,13
10047,0,0,0,0,0,0
10048,791,824,786,229,210,169
10049,4178,4668,4657,1911,1827,1749
100498859,0,0,0,1,0,0
100499177,941,893,709,237,230,191
100499183,3,3,3,4,5,8
100499194,0,0,0,10,5,8
100499227,54,30,56,14,9,11
100499405,191,173,199,94,90,115
100499466,0,0,0,0,0,0
100499467,263,274,273,54,40,53
100499483,1,1,4,0,1,0
100499484,43,40,26,8,8,7
100499489,22,19,26,5,8,3
1005,0,0,0,0,0,0
10050,0,0,3,7,4,4
100500773,0,1,1,0,0,2
100500801,0,0,0,0,0,0
100500802,5,6,5,3,10,4
100500803,0,0,0,0,0,0
100500805,2,0,1,0,0,0
100500807,0,0,0,0,0,0
100500808,0,0,0,0,0,0
100500809,0,0,0,1,1,0
100500810,0,0,1,0,0,0
100500811,0,0,0,0,0,0
100500812,0,0,0,0,0,0
100500813,0,0,0,0,0,0
100500814,0,0,0,0,0,0
100500815,0,0,0,0,1,2
100500816,0,0,2,1,0,0
100500817,0,0,0,0,0,0
100500818,0,0,0,0,0,0
100500819,0,0,0,0,0,0
100500821,0,0,0,0,0,0
100500823,0,0,0,0,0,0
100500824,0,0,0,0,0,0
100500825,0,0,0,0,0,0
100500826,0,0,0,0,0,0
100500827,0,0,0,0,0,0
100500828,0,0,0,0,0,0
100500829,0,0,0,0,0,0
100500830,0,0,0,0,0,0
100500831,0,0,0,0,0,0
100500832,0,0,0,0,0,0
100500833,4,8,3,8,6,9
100500834,0,0,0,0,0,0
100500835,0,0,0,0,0,0
100500836,0,0,0,0,0,0
100500837,0,0,0,0,0,0
100500838,0,0,0,0,0,0
100500840,0,0,0,0,0,0
100500841,0,0,0,0,0,0
100500842,0,0,0,0,0,0
100500843,0,0,0,0,0,0
100500844,0,0,0,0,0,0
100500845,0,0,0,0,0,0
100500846,0,0,0,0,0,0
100500847,0,0,0,0,0,0
100500849,10,4,4,8,4,4
100500850,6,6,7,3,1,1
100500851,0,0,0,0,0,0
100500852,0,0,0,0,0,0
100500853,0,0,1,1,0,0
100500854,0,1,1,0,0,0
100500856,0,0,0,0,0,0
100500857,0,0,0,1,0,0
100500858,0,0,0,0,0,0
100500859,0,0,0,0,0,0
100500860,0,0,0,0,0,0
100500861,0,0,0,0,0,0
100500862,0,0,0,0,1,0
100500865,1,4,2,2,0,0
100500866,2,0,1,0,0,0
100500867,0,0,0,0,0,0
100500868,0,0,0,0,0,0
100500870,0,0,0,0,0,0
100500871,0,0,0,0,0,0
100500872,1,4,3,0,2,1
100500875,0,0,0,0,0,0
100500876,0,0,0,0,0,1
100500878,1,0,0,0,0,0
100500879,0,0,0,0,0,0
100500880,0,0,1,0,0,0
100500881,0,0,0,0,0,0
100500883,0,0,0,0,0,0
100500885,0,0,0,12,6,7
100500887,0,0,0,0,0,0
100500888,0,0,3,0,0,0
100500891,0,0,0,0,0,0
100500892,0,0,0,0,0,0
100500893,0,0,0,0,0,0
100500894,0,0,0,0,0,0
100500895,0,0,0,1,0,0
100500896,0,0,0,0,0,0
100500899,0,0,0,0,0,0
100500900,0,0,0,0,0,0
100500901,0,0,0,0,0,1
100500902,0,0,0,0,0,0
100500903,0,0,0,0,0,0
100500904,0,0,0,0,0,0
100500905,0,0,0,0,0,0
100500906,0,0,0,0,0,0
100500907,0,0,0,0,0,0
100500908,0,0,1,0,1,0
100500909,0,0,0,2,0,0
100500911,0,0,0,1,0,1
100500913,0,0,0,0,0,0
100500914,0,0,0,0,0,0
100500916,0,0,0,0,0,0
100500919,0,0,0,0,0,0
100500920,0,0,0,0,0,0
100500938,0,0,0,0,0,0
100505385,5,8,8,0,0,6
100505474,0,0,0,1,0,0
100505478,1,2,0,4,6,3
100505483,22,17,26,7,2,1
100505495,0,0,0,0,0,0
100505503,0,0,0,0,0,0
100505536,0,1,1,0,0,0
100505538,11,11,9,10,7,11
100505540,0,0,0,0,0,1
100505545,0,0,0,0,0,0
100505549,244,207,209,56,50,53
100505566,0,0,2,0,0,0
100505576,65,48,48,180,150,177
100505583,0,0,0,0,0,0
100505591,0,0,0,1,0,0
100505619,0,0,0,0,0,0
100505622,0,1,1,5,1,2
100505624,1,0,0,3,0,1
100505633,0,0,0,2,0,0
100505636,21,17,11,19,10,17
100505641,1250,1561,1553,367,282,272
100505648,41,28,30,13,10,14
100505658,3,1,0,3,1,1
100505659,0,0,0,0,0,0
100505666,36,34,28,7,1,6
100505676,1,3,0,4,3,1
100505678,6,10,5,1,2,3
100505679,0,0,0,0,0,0
100505681,20,14,19,10,11,12
100505687,81,66,70,40,34,42
100505695,0,0,0,0,0,0
100505696,134,117,146,305,239,280
100505702,3,0,1,7,10,18
100505715,93,92,86,30,39,47
100505716,8,18,26,0,1,5
100505718,0,0,0,0,0,0
100505724,0,0,0,0,0,0
100505738,79,69,75,36,36,43
100505746,13,8,15,7,5,9
100505753,0,0,0,0,0,0
100505761,177,200,197,101,73,91
100505768,0,0,0,1,0,0
100505776,0,0,0,0,0,0
100505782,0,0,0,0,0,0
100505783,44,80,81,22,22,15
100505795,0,0,0,0,0,0
100505806,0,1,1,0,0,0
100505812,9,9,11,12,2,8
100505817,0,0,0,0,0,0
100505826,5,2,5,5,6,1
100505835,0,0,0,0,1,0
100505839,0,0,0,1,1,1
100505841,0,0,1,0,0,0
100505845,2,0,1,4,8,5
100505854,121,160,139,112,120,99
100505865,6,6,6,4,2,2
100505875,0,0,0,0,0,0
100505876,698,814,741,97,128,134
100505881,13,25,21,11,2,9
100505893,0,0,0,0,0,0
100505894,39,28,21,8,13,8
100505912,1,3,1,0,0,0
100505918,0,0,0,0,1,1
100505929,0,0,0,7,6,8
100505933,0,0,0,0,0,0
100505964,0,0,0,0,0,0
100505967,0,0,0,0,0,0
100505975,1,1,1,3,6,2
100505978,0,0,0,0,0,1
100505989,0,0,2,0,0,0
100506012,1,3,2,3,0,2
100506013,0,0,0,0,2,0
100506023,6,1,3,1,5,7
100506025,1,3,1,0,0,0
100506033,309,261,304,89,66,57
100506035,0,0,0,1,0,0
100506046,16,16,20,43,41,35
100506049,0,0,0,1,0,2
100506050,0,0,1,1,0,1
100506054,153,144,153,101,103,107
100506060,70,69,55,8,16,11
100506068,1,5,5,27,19,27
100506070,0,0,1,3,2,2
100506071,5,6,10,3,1,2
100506082,0,1,0,0,0,0
100506083,21,30,25,28,29,24
100506085,0,0,0,4,4,4
100506100,106,94,95,82,57,86
100506122,0,0,0,0,0,0
100506123,68,76,66,13,10,8
100506124,11,5,7,6,5,9
100506134,1,1,0,1,0,0
100506136,7,8,9,15,5,12
100506144,110,130,130,30,25,25
100506172,0,0,0,0,0,0
100506178,90,120,108,25,16,20
100506190,448,347,397,75,60,73
100506195,0,1,1,0,0,0
100506207,0,1,0,1,0,1
100506211,110,81,139,10,4,7
100506215,32,31,39,33,25,24
100506229,0,0,0,2,2,2
100506233,23,24,26,13,10,11
100506241,0,1,0,2,4,5
100506243,0,0,0,0,0,0
100506274,0,0,0,0,0,0
100506305,360,384,350,55,54,56
100506311,210,206,261,182,201,179
100506314,80,78,89,13,12,11
100506321,2,2,2,0,3,1
100506334,55,65,49,25,19,12
100506343,3,3,6,3,5,8
100506368,2,1,2,0,1,1
100506384,0,0,0,0,0,0
100506385,0,0,1,8,8,11
100506388,0,0,0,0,0,0
100506393,0,0,0,0,0,0
100506394,19,10,21,10,6,7
100506403,0,0,0,0,0,0
100506409,0,0,0,1,1,0
100506412,0,0,0,0,0,0
100506421,0,0,0,0,0,0
100506422,0,0,0,0,0,0
100506428,38,35,29,23,15,14
100506433,0,0,0,0,0,0
100506436,16,12,19,16,7,9
100506451,119,104,107,50,49,51
100506462,0,1,1,1,1,1
100506469,149,187,207,34,37,34
100506472,27,24,31,18,15,7
100506474,4,0,0,0,0,0
100506475,0,0,0,0,0,0
100506492,0,0,0,2,0,0
100506497,0,0,0,1,1,0
100506499,21,14,16,28,25,16
100506540,8,20,20,39,29,36
100506548,675,630,633,621,529,533
100506555,0,0,2,1,1,0
100506564,0,0,0,8,3,7
100506581,54,39,40,8,10,14
100506585,0,0,0,0,0,0
100506599,44,52,49,24,19,13
100506627,0,0,0,3,0,0
100506639,52,72,84,40,30,42
100506649,13,9,19,34,27,19
100506650,0,0,0,0,0,0
100506655,7,5,7,2,4,3
100506658,10,8,5,2,0,0
100506660,33,25,23,11,11,10
100506668,206,211,195,44,41,33
100506677,0,0,0,0,0,0
100506680,1,0,2,0,0,2
100506686,18,24,16,8,19,11
100506688,0,0,0,9,8,8
100506696,23,30,18,10,9,10
100506697,0,1,1,0,0,1
100506710,765,842,767,176,124,126
100506713,32,41,30,30,18,29
100506714,48,50,41,30,28,31
100506730,123,93,125,21,37,29
100506733,0,0,0,0,0,0
100506736,0,0,0,2,0,1
100506742,0,0,0,2,1,4
100506746,52,37,44,31,19,27
100506755,10,9,8,2,3,0
100506757,1,5,1,2,0,2
100506759,0,0,0,0,0,0
100506765,0,0,0,0,0,1
100506776,0,0,0,2,1,2
100506779,3,2,3,10,7,6
100506783,27,34,34,34,29,29
100506795,0,0,0,0,0,1
100506801,32,26,23,16,19,10
100506804,1,4,3,2,2,1
100506810,0,1,1,2,2,2
100506826,4,5,0,0,0,0
100506834,2,0,0,1,1,1
100506835,0,0,0,0,0,0
100506840,0,0,0,0,0,2
100506844,20,21,26,8,5,15
100506866,20,25,19,10,9,12
100506874,1,1,2,5,0,3
100506888,0,0,0,0,0,0
100506895,0,0,0,0,1,2
100506898,61,68,61,20,15,15
100506930,27,15,15,15,12,18
100506939,0,0,1,1,0,1
100506963,2,6,1,52,49,51
100506990,44,36,39,9,11,5
100506994,92,71,82,34,28,24
100507003,6,8,6,5,5,3
100507027,0,1,0,8,16,8
100507032,30,22,23,4,3,3
100507034,31,34,39,20,18,16
100507043,1,0,0,0,0,0
100507050,0,0,0,0,0,0
100507053,26,25,24,5,17,10
100507055,1,2,2,3,1,3
100507057,55,55,58,28,9,18
100507062,73,93,67,43,43,56
100507064,0,1,0,0,0,1
100507066,6,8,5,10,12,13
100507086,4,3,3,6,3,1
100507091,7,3,3,0,0,0
100507096,0,0,0,6,3,7
100507098,5,2,11,0,1,1
100507117,226,173,185,15,20,23
100507118,23,12,24,44,36,24
100507127,0,0,0,0,0,0
100507135,4,2,3,1,0,0
100507140,0,0,0,2,6,2
100507156,7,9,10,11,12,12
100507171,106,112,122,44,41,49
100507173,21,29,20,21,8,7
100507178,105,110,105,79,65,73
100507194,0,0,0,1,3,4
100507203,2,0,1,3,1,1
100507205,0,0,0,0,0,0
100507206,0,0,0,1,4,3
100507217,557,619,567,211,190,179
100507218,1,0,2,0,1,0
100507240,0,0,0,0,0,1
100507244,0,0,0,0,0,0
100507246,4289,3855,4029,403,646,513
100507250,9,8,5,96,70,90
100507254,0,0,0,0,1,0
100507257,0,0,0,0,0,0
100507266,5,4,9,1,0,1
100507290,678,660,712,77,77,92
100507297,70,66,70,11,13,17
100507299,8,6,2,1,1,2
100507300,5,5,0,3,1,2
100507321,36,38,43,16,12,10
100507334,0,0,0,0,0,0
100507341,0,0,0,7,2,1
100507346,0,0,0,0,0,1
100507351,0,0,0,0,1,2
100507362,0,0,0,0,0,0
100507373,12,10,17,7,1,7
100507377,1,1,0,0,0,0
100507384,0,0,0,0,0,0
100507387,0,0,0,0,1,1
100507389,1,0,0,0,1,0
100507391,0,0,0,0,0,0
100507392,3,2,0,0,0,0
100507401,5,4,10,2,5,7
100507404,3,3,0,1,0,0
100507410,0,1,0,0,0,1
100507412,151,139,127,70,129,108
100507421,459,570,504,50,38,28
100507423,8,7,5,2,2,1
100507424,28,31,30,10,11,6
100507433,6,13,8,26,17,23
100507436,317,339,377,120,102,99
100507443,0,0,0,0,0,0
100507462,3,7,6,2,2,4
100507463,0,0,0,0,0,0
100507466,1,0,0,0,0,0
100507470,0,0,0,0,0,0
100507472,0,0,0,3,1,1
100507475,6,1,0,1,3,2
100507489,1,0,0,1,1,3
100507495,46,53,45,36,30,38
100507500,4,5,3,2,1,2
100507501,20,10,9,7,7,11
100507524,0,1,1,1,0,3
100507527,0,0,0,0,0,0
100507537,0,0,0,0,1,0
100507547,0,2,0,0,0,0
100507557,1,2,5,1,4,3
100507564,6,1,5,5,3,5
100507567,2,3,9,3,6,4
100507577,89,89,96,30,28,48
100507582,2,4,9,6,3,4
100507584,0,0,0,0,0,0
100507588,83,80,77,19,43,21
100507589,0,0,0,0,0,0
100507600,0,0,0,2,3,4
100507602,209,245,222,174,195,167
100507605,0,0,0,8,8,13
100507608,0,0,0,0,0,0
100507629,0,0,0,0,1,1
100507632,0,0,0,0,0,0
100507634,30,43,43,37,17,39
100507651,0,0,0,0,0,0
100507674,1,0,2,15,19,14
100507679,0,0,0,0,1,0
100508120,26,38,34,5,5,9
100509894,0,0,0,2,0,6
10051,8430,8880,7182,1263,1301,1225
10052,1455,1561,1593,415,293,299
100526664,0,0,0,0,0,0
100526693,5,2,4,4,2,5
100526694,0,0,0,0,0,0
100526737,8,5,7,3,4,0
100526739,35,28,40,36,21,33
100526740,0,0,0,0,0,0
100526760,0,0,0,0,0,0
100526761,0,0,0,0,0,0
100526767,1,0,1,1,2,0
100526771,0,0,0,0,0,0
100526772,0,0,0,0,0,0
100526773,0,0,0,1,1,0
100526783,0,0,0,0,0,0
100526794,0,0,0,0,0,0
100526820,5,1,3,0,5,4
100526825,0,0,0,0,0,0
100526831,1,0,1,1,0,0
100526832,0,0,0,0,0,0
100526833,705,572,730,145,115,125
100526835,0,0,0,0,0,0
100526836,0,0,0,0,0,0
100526837,0,0,0,0,0,0
100526842,0,0,0,0,0,0
100527943,0,0,0,0,0,0
100527949,0,0,0,0,0,0
100527950,0,1,3,0,0,1
100527960,0,0,0,0,0,0
100527963,19,20,18,50,51,66
100527964,159,156,154,18,14,17
100527978,3,0,1,0,1,0
100528007,0,0,0,0,0,0
100528016,0,0,0,0,0,0
100528017,0,0,0,0,0,0
100528018,513,596,613,309,295,297
100528019,0,0,0,0,0,0
100528021,0,0,0,0,0,0
100528022,0,0,0,0,0,0
100528030,0,0,0,0,0,0
100528031,1,0,0,2,2,1
100528032,1,1,0,1,0,1
100528062,3,6,5,0,1,0
100528064,0,0,0,0,0,0
100529063,0,0,0,0,0,0
100529067,0,0,0,0,0,0
100529097,0,0,0,0,0,0
100529144,34,24,40,9,6,7
100529207,0,0,0,0,0,0
100529209,7016,6401,6489,2928,3243,3068
100529211,2,2,0,2,2,1
100529215,1,0,0,6,4,4
100529239,0,0,0,0,0,0
100529240,0,0,0,0,0,0
100529241,0,0,0,0,0,0
100529251,0,0,0,0,0,0
100529257,0,0,0,0,0,0
100529261,24,44,33,9,9,10
100529262,1,2,2,18,12,12
100529264,0,0,0,0,0,0
100529855,0,0,0,0,0,0
10053,940,933,975,437,491,477
100532724,5,7,3,0,0,0
100532726,0,0,0,0,0,0
100532731,0,0,0,0,0,0
100532732,25,15,20,1,0,4
100532735,0,0,0,0,0,0
100532736,0,0,0,0,0,0
100532737,0,0,0,0,0,0
100532742,0,0,0,1,0,0
100532746,0,0,0,0,0,0
100533105,0,0,0,2,0,0
100533106,52,36,35,6,6,4
100533107,24,20,21,3,1,5
100533111,30,31,31,9,4,11
100533177,0,0,0,0,0,0
100533179,0,0,0,0,0,1
100533181,0,0,0,0,0,0
100533182,4,5,4,1,6,4
100533183,0,0,0,0,0,0
100533184,0,0,0,0,0,0
100533195,11,7,14,12,12,13
100533464,0,0,0,0,0,0
100533467,0,0,0,0,0,0
100533483,0,0,0,0,0,0
100533496,0,0,0,0,0,0
100533952,0,0,0,0,0,0
100533955,8765,9243,9713,3889,3594,3482
100533970,60,51,54,54,42,52
100533975,0,0,0,0,0,0
100533990,0,0,0,12,15,15
100533997,0,0,0,0,0,0
100534012,0,0,0,0,0,0
100534589,0,0,0,0,0,0
100534592,0,0,0,0,0,0
100534595,0,0,0,0,0,0
100534599,0,0,0,0,0,0
100534611,97,92,93,24,26,21
10054,1590,1893,1638,568,497,459
10055,4488,4889,4951,1936,1950,1895
100551499,0,0,0,0,0,0
10056,2907,2649,2708,477,476,432
10057,470,442,494,154,104,94
10058,181,162,187,12,13,11
10059,2896,2882,2454,724,629,587
1006,40,37,31,23,18,22
10060,0,0,0,19,8,15
10061,2293,2398,2761,539,417,441
100616109,0,0,0,0,0,0
100616110,0,0,0,0,0,0
100616112,0,0,0,0,0,0
100616113,0,0,0,0,0,0
100616114,5,3,4,0,0,1
100616115,0,0,0,0,0,0
100616116,0,0,0,0,0,0
100616117,2,3,5,5,3,1
100616118,0,0,0,0,0,0
100616120,0,0,0,0,0,0
100616122,0,0,2,2,0,0
100616123,0,0,0,0,0,0
100616124,0,0,0,0,0,0
100616125,0,0,0,0,0,0
100616126,0,0,0,0,0,0
100616128,0,0,0,0,0,0
100616130,0,0,0,2,0,0
100616131,0,0,0,0,0,0
100616132,4,6,7,1,1,1
100616133,0,0,0,0,0,0
100616134,0,0,0,0,0,0
100616138,1,1,1,0,0,0
100616139,0,0,0,0,0,0
100616142,0,0,0,0,0,0
100616143,0,0,0,0,0,0
100616144,0,0,0,0,3,0
100616146,0,0,0,1,2,1
100616147,0,0,0,3,0,1
100616148,0,0,0,0,0,0
100616150,0,2,3,0,0,0
100616151,0,0,0,0,0,0
100616152,0,0,0,0,0,0
100616153,0,0,0,0,0,0
100616154,1,0,0,0,0,0
100616155,0,0,0,0,0,0
100616157,0,0,0,0,0,0
100616158,0,0,0,1,0,0
100616159,0,0,0,0,0,0
100616160,0,0,0,0,0,0
100616161,0,0,0,0,0,0
100616162,0,0,0,1,0,0
100616163,0,0,2,0,0,0
100616164,0,0,0,0,0,0
100616166,0,0,0,0,0,0
100616167,0,1,0,0,0,0
100616168,0,1,1,4,0,0
100616169,0,1,0,0,1,1
100616170,0,0,0,0,0,0
100616171,0,0,0,0,0,0
100616172,0,0,0,0,0,0
100616173,0,0,0,0,0,0
100616174,0,0,0,0,0,0
100616175,0,0,0,0,0,0
100616176,0,0,0,0,0,0
100616178,0,0,0,0,0,0
100616179,0,0,0,0,0,0
100616180,0,0,0,0,0,0
100616181,0,0,0,1,2,0
100616182,0,0,0,0,0,0
100616183,0,0,0,0,0,0
100616185,0,0,0,0,0,0
100616186,1,0,0,0,0,0
100616187,0,0,0,0,0,0
100616190,0,0,0,2,0,0
100616192,0,0,0,0,0,0
100616195,0,0,0,0,0,0
100616201,0,0,0,0,0,0
100616202,0,0,0,0,0,0
100616203,0,0,0,0,0,0
100616204,0,0,0,0,0,0
100616206,9,5,2,0,1,0
100616207,0,0,0,0,0,0
100616208,1,0,0,0,0,0
100616209,5,6,1,10,7,20
100616210,0,3,2,0,0,3
100616211,0,0,0,0,0,0
100616212,0,0,0,0,0,0
100616213,0,0,0,0,0,0
100616214,0,0,0,0,0,0
100616215,0,0,0,0,0,0
100616216,0,0,0,0,0,0
100616219,0,2,3,0,0,1
100616220,0,0,0,0,0,0
100616223,0,0,0,0,0,0
100616224,0,0,0,0,1,0
100616225,0,0,0,0,0,0
100616226,0,0,0,0,0,0
100616229,0,0,0,0,0,0
100616230,0,0,0,0,0,0
100616231,0,1,0,1,1,0
100616234,0,0,0,0,0,0
100616235,0,0,0,1,3,2
100616236,0,0,0,0,0,0
100616237,0,0,0,0,0,0
100616238,0,0,0,0,0,0
100616239,0,0,0,0,0,0
100616241,0,0,0,0,0,0
100616242,0,0,0,0,0,0
100616243,0,0,0,0,0,0
100616244,0,0,0,0,0,0
100616245,0,0,0,0,0,0
100616246,0,0,0,0,0,0
100616248,0,0,0,0,0,0
100616249,0,1,0,0,1,0
100616250,0,0,2,0,0,0
100616253,0,0,0,0,0,0
100616256,0,0,0,0,0,0
100616257,0,0,1,0,0,0
100616258,0,0,0,0,0,0
100616260,0,0,0,0,0,1
100616262,1,0,0,1,1,0
100616266,0,0,0,1,2,0
100616267,0,0,0,0,0,0
100616268,0,0,0,0,0,0
100616269,0,0,0,0,0,0
100616270,0,0,0,0,0,0
100616271,0,0,0,0,0,0
100616272,0,0,0,0,1,1
100616273,0,0,0,0,0,0
100616274,0,0,1,0,0,0
100616275,0,0,0,0,0,0
100616277,0,0,0,0,0,0
100616278,0,0,0,0,0,0
100616279,0,0,0,0,0,0
100616280,0,0,0,0,0,0
100616281,0,0,0,0,0,0
100616282,0,0,0,0,0,0
100616283,0,0,0,4,3,7
100616284,3,1,1,1,0,1
100616285,0,0,0,1,0,0
100616286,0,0,0,0,0,0
100616288,0,0,0,0,0,0
100616289,0,0,0,0,0,0
100616290,0,0,0,0,0,0
100616291,0,0,0,0,0,0
100616292,0,4,2,2,1,0
100616293,0,0,0,0,0,0
100616294,0,0,0,0,0,0
100616295,0,0,0,0,0,0
100616296,0,0,1,0,0,0
100616297,0,0,0,0,0,0
100616299,0,0,0,0,0,0
100616300,0,0,0,0,0,0
100616301,0,0,0,0,0,0
100616303,0,0,0,0,0,0
100616304,0,0,0,0,0,0
100616307,0,0,0,0,0,0
100616308,0,0,0,1,0,0
100616309,0,0,0,0,0,0
